               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,             0.02557,           0.0068673,           0.0058998,             0.98758,             0.99992,               0.995,             0.82216,            0.014107,           0.0034456,           0.0040457,           0.0034478,           0.0034478,           0.0072478
                 321,            0.024422,           0.0076575,           0.0091939,             0.96671,             0.97492,               0.995,             0.77871,            0.013673,           0.0034767,           0.0058115,           0.0034339,           0.0034339,           0.0069339
                 322,            0.022633,           0.0079966,            0.010186,             0.96671,             0.97492,               0.995,             0.77871,            0.013673,           0.0034767,           0.0058115,           0.0034199,           0.0034199,           0.0066199
                 323,            0.021364,           0.0071834,            0.007206,             0.96842,             0.97501,               0.995,             0.77813,            0.013825,           0.0035017,           0.0057783,           0.0034059,           0.0034059,           0.0063059
                 324,            0.021647,           0.0074162,            0.010561,             0.97635,             0.99992,               0.995,             0.80468,            0.011874,           0.0033975,           0.0043702,           0.0033917,           0.0033917,           0.0059917
                 325,             0.02136,           0.0075212,           0.0096587,             0.97859,             0.99993,               0.995,              0.7695,            0.017845,           0.0035783,           0.0039938,           0.0033775,           0.0033775,           0.0056775
                 326,            0.029679,           0.0072823,           0.0068079,             0.97859,             0.99993,               0.995,              0.7695,            0.017845,           0.0035783,           0.0039938,           0.0033633,           0.0033633,           0.0053633
                 327,            0.025574,           0.0074244,           0.0077562,             0.99813,             0.99993,               0.995,             0.79704,            0.016145,            0.003449,            0.003465,           0.0033489,           0.0033489,           0.0050489
                 328,             0.02636,           0.0074979,           0.0074341,             0.99172,                   1,               0.995,             0.82738,            0.015953,           0.0036471,           0.0034731,           0.0033345,           0.0033345,           0.0047345
                 329,            0.028026,           0.0092025,            0.010848,             0.99001,             0.99997,               0.995,             0.77531,            0.022452,            0.003749,           0.0036029,             0.00332,             0.00332,             0.00442
                 330,            0.034344,            0.008175,           0.0094525,             0.99001,             0.99997,               0.995,             0.77531,            0.022452,            0.003749,           0.0036029,           0.0033055,           0.0033055,           0.0041055
                 331,            0.029156,           0.0075762,            0.006802,             0.97832,                   1,               0.995,             0.78474,            0.023469,           0.0036602,           0.0037664,           0.0032908,           0.0032908,           0.0037908
                 332,            0.027171,           0.0085429,           0.0061766,             0.99607,                   1,               0.995,             0.78654,            0.019723,           0.0034635,           0.0036648,           0.0032762,           0.0032762,           0.0034762
                 333,            0.031367,           0.0082901,            0.007326,             0.99942,                   1,               0.995,             0.78319,            0.014941,           0.0033743,            0.003683,           0.0032582,           0.0032582,           0.0032582
                 334,              0.0295,           0.0088249,           0.0095178,             0.99942,                   1,               0.995,             0.78319,            0.014941,           0.0033743,            0.003683,           0.0032582,           0.0032582,           0.0032582
                 335,            0.022786,           0.0073042,           0.0072706,              0.9988,                   1,               0.995,               0.788,            0.013552,           0.0033548,           0.0038453,           0.0032337,           0.0032337,           0.0032337
                 336,            0.023577,           0.0071729,            0.012595,             0.91854,             0.90766,               0.995,             0.78568,            0.017021,           0.0037606,           0.0096717,           0.0032093,           0.0032093,           0.0032093
                 337,             0.02456,           0.0075849,           0.0090894,             0.79421,             0.99108,               0.995,             0.80353,            0.017031,           0.0039994,            0.011099,            0.003185,            0.003185,            0.003185
                 338,            0.027174,           0.0079477,           0.0066768,             0.79421,             0.99108,               0.995,             0.80353,            0.017031,           0.0039994,            0.011099,           0.0031608,           0.0031608,           0.0031608
                 339,            0.024445,           0.0070321,           0.0090959,             0.89994,              0.9127,               0.995,             0.79263,            0.017528,           0.0041517,           0.0087614,           0.0031367,           0.0031367,           0.0031367
                 340,            0.026075,           0.0066729,           0.0079946,             0.95459,             0.96629,               0.995,             0.78028,            0.016971,           0.0039725,           0.0060099,           0.0031127,           0.0031127,           0.0031127
                 341,            0.023087,           0.0075156,           0.0071678,             0.95458,             0.99845,               0.995,             0.79221,            0.014768,           0.0038093,           0.0045597,           0.0030888,           0.0030888,           0.0030888
                 342,            0.027407,           0.0074101,           0.0048973,             0.95458,             0.99845,               0.995,             0.79221,            0.014768,           0.0038093,           0.0045597,            0.003065,            0.003065,            0.003065
                 343,            0.023629,           0.0083265,           0.0091952,                   1,             0.97547,               0.995,             0.79855,            0.014242,           0.0036567,           0.0040992,           0.0030412,           0.0030412,           0.0030412
                 344,             0.02197,            0.007691,           0.0058745,                   1,             0.97581,               0.995,             0.83498,            0.013813,           0.0035623,           0.0039141,           0.0030176,           0.0030176,           0.0030176
                 345,            0.020568,           0.0067103,           0.0058407,             0.99983,             0.97543,               0.995,             0.80873,            0.014754,           0.0036657,           0.0037758,           0.0029941,           0.0029941,           0.0029941
                 346,            0.026977,           0.0075018,           0.0054731,             0.99983,             0.97543,               0.995,             0.80873,            0.014754,           0.0036657,           0.0037758,           0.0029706,           0.0029706,           0.0029706
                 347,            0.024303,           0.0073389,           0.0058193,             0.99809,             0.97503,               0.995,             0.82897,            0.014398,           0.0036305,            0.003663,           0.0029473,           0.0029473,           0.0029473
                 348,            0.023065,           0.0091267,           0.0064133,             0.99883,               0.975,               0.995,             0.84286,             0.01354,            0.003473,           0.0034847,           0.0029241,           0.0029241,           0.0029241
                 349,            0.023788,           0.0082351,           0.0066055,             0.98928,                   1,               0.995,             0.78111,            0.014214,           0.0035854,           0.0032047,           0.0029009,           0.0029009,           0.0029009
                 350,            0.024492,           0.0073192,           0.0043142,             0.98928,                   1,               0.995,             0.78111,            0.014214,           0.0035854,           0.0032047,           0.0028779,           0.0028779,           0.0028779
                 351,            0.024435,           0.0074597,            0.010337,             0.99476,                   1,               0.995,             0.78203,            0.015725,           0.0035494,           0.0031232,            0.002855,            0.002855,            0.002855
                 352,            0.020455,           0.0085827,           0.0073514,             0.99701,             0.97505,               0.995,             0.80411,            0.013899,           0.0033605,           0.0034125,           0.0028321,           0.0028321,           0.0028321
                 353,            0.020265,           0.0080111,           0.0087797,             0.97798,                   1,               0.995,             0.78259,            0.013963,           0.0034311,           0.0031933,           0.0028094,           0.0028094,           0.0028094
                 354,            0.026253,            0.008709,           0.0064635,             0.97798,                   1,               0.995,             0.78259,            0.013963,           0.0034311,           0.0031933,           0.0027868,           0.0027868,           0.0027868
                 355,            0.023505,           0.0076715,           0.0051011,             0.98827,                   1,               0.995,             0.78732,            0.015568,           0.0034169,           0.0030782,           0.0027643,           0.0027643,           0.0027643
                 356,            0.021024,           0.0061525,           0.0071152,             0.98986,             0.99993,               0.995,             0.79524,            0.014726,            0.003269,           0.0031022,           0.0027419,           0.0027419,           0.0027419
                 357,             0.02123,           0.0069877,           0.0048513,             0.99321,                   1,               0.995,             0.81083,            0.015303,           0.0034011,           0.0030908,           0.0027196,           0.0027196,           0.0027196
                 358,            0.024342,           0.0085868,           0.0061401,             0.99321,                   1,               0.995,             0.81083,            0.015303,           0.0034011,           0.0030908,           0.0026975,           0.0026975,           0.0026975
                 359,            0.022278,           0.0080915,           0.0049363,             0.99709,                   1,               0.995,             0.82322,            0.014194,           0.0033885,           0.0031158,           0.0026754,           0.0026754,           0.0026754
                 360,            0.023773,           0.0077125,            0.006383,             0.99853,                   1,               0.995,             0.75965,            0.015078,           0.0035167,           0.0031377,           0.0026534,           0.0026534,           0.0026534
                 361,            0.024346,           0.0079497,           0.0049702,             0.99887,                   1,               0.995,             0.82114,             0.01601,           0.0033593,           0.0030753,           0.0026316,           0.0026316,           0.0026316
                 362,            0.025113,           0.0083225,           0.0077347,             0.99887,                   1,               0.995,             0.82114,             0.01601,           0.0033593,           0.0030753,           0.0026099,           0.0026099,           0.0026099
                 363,            0.021243,             0.00776,           0.0063925,             0.99906,                   1,               0.995,              0.8422,            0.015049,           0.0032855,           0.0030552,           0.0025882,           0.0025882,           0.0025882
                 364,            0.024441,           0.0080722,           0.0076797,             0.99811,                   1,               0.995,             0.78411,             0.01388,            0.003321,           0.0030383,           0.0025667,           0.0025667,           0.0025667
                 365,            0.026584,           0.0078696,            0.010607,             0.99824,                   1,               0.995,             0.82072,            0.016022,           0.0033228,            0.003005,           0.0025454,           0.0025454,           0.0025454
                 366,            0.024047,           0.0082939,           0.0081105,             0.99824,                   1,               0.995,             0.82072,            0.016022,           0.0033228,            0.003005,           0.0025241,           0.0025241,           0.0025241
                 367,             0.02331,           0.0083651,           0.0069281,             0.99776,                   1,               0.995,             0.80926,            0.016825,           0.0033528,           0.0029934,           0.0025029,           0.0025029,           0.0025029
                 368,            0.020939,           0.0070371,           0.0088726,             0.99862,                   1,               0.995,             0.86273,            0.012387,           0.0031841,           0.0030072,           0.0024819,           0.0024819,           0.0024819
                 369,            0.019585,           0.0062943,           0.0039985,             0.99932,                   1,               0.995,             0.75908,            0.017254,            0.003324,           0.0029966,            0.002461,            0.002461,            0.002461
                 370,            0.024358,           0.0067421,            0.004033,             0.99932,                   1,               0.995,             0.75908,            0.017254,            0.003324,           0.0029966,           0.0024402,           0.0024402,           0.0024402
                 371,            0.021548,           0.0079005,           0.0076924,             0.99954,                   1,               0.995,             0.77382,            0.015802,           0.0032126,           0.0029875,           0.0024195,           0.0024195,           0.0024195
                 372,            0.020314,           0.0067181,           0.0053616,             0.99965,                   1,               0.995,             0.83073,             0.01258,           0.0031878,           0.0029839,            0.002399,            0.002399,            0.002399
                 373,             0.02535,            0.006693,           0.0050937,              0.9992,                   1,               0.995,             0.82361,            0.015575,           0.0032992,           0.0029474,           0.0023786,           0.0023786,           0.0023786
                 374,            0.022736,           0.0076824,           0.0057513,              0.9992,                   1,               0.995,             0.82361,            0.015575,           0.0032992,           0.0029474,           0.0023583,           0.0023583,           0.0023583
                 375,             0.02205,           0.0084877,           0.0050632,             0.99888,                   1,               0.995,             0.82613,            0.016742,           0.0033762,           0.0029218,           0.0023381,           0.0023381,           0.0023381
                 376,            0.021648,           0.0080469,           0.0053207,             0.99918,                   1,               0.995,             0.85861,            0.011043,           0.0031072,           0.0029128,            0.002318,            0.002318,            0.002318
                 377,            0.018587,           0.0069982,           0.0045652,             0.99888,                   1,               0.995,             0.79255,            0.016316,            0.003361,           0.0028388,           0.0022981,           0.0022981,           0.0022981
                 378,            0.025375,           0.0069581,           0.0091236,             0.99888,                   1,               0.995,             0.79255,            0.016316,            0.003361,           0.0028388,           0.0022783,           0.0022783,           0.0022783
                 379,            0.021568,           0.0084037,           0.0051641,             0.99874,                   1,               0.995,             0.81164,            0.014617,           0.0032821,           0.0027989,           0.0022586,           0.0022586,           0.0022586
                 380,            0.019445,           0.0074841,           0.0074493,             0.99963,                   1,               0.995,               0.834,            0.011556,           0.0031544,           0.0028272,           0.0022391,           0.0022391,           0.0022391
                 381,            0.019044,           0.0072166,            0.006166,             0.99906,             0.99999,               0.995,             0.83368,            0.012315,           0.0032411,           0.0028246,           0.0022196,           0.0022196,           0.0022196
                 382,            0.021858,           0.0081411,           0.0045676,             0.99906,             0.99999,               0.995,             0.83368,            0.012315,           0.0032411,           0.0028246,           0.0022004,           0.0022004,           0.0022004
                 383,            0.019794,           0.0056771,           0.0050666,             0.99753,                   1,               0.995,             0.81099,             0.01392,           0.0032563,           0.0028321,           0.0021812,           0.0021812,           0.0021812
                 384,            0.019719,           0.0072295,           0.0041456,             0.99327,                   1,               0.995,             0.84308,            0.012118,           0.0031227,           0.0028818,           0.0021622,           0.0021622,           0.0021622
                 385,             0.02049,           0.0068848,             0.00666,             0.99725,                   1,               0.995,             0.85731,            0.011394,           0.0031087,           0.0027876,           0.0021433,           0.0021433,           0.0021433
                 386,            0.018895,           0.0075193,           0.0065131,             0.99725,                   1,               0.995,             0.85731,            0.011394,           0.0031087,           0.0027876,           0.0021245,           0.0021245,           0.0021245
                 387,            0.019461,           0.0074611,           0.0053891,             0.99988,                   1,               0.995,               0.863,            0.011895,           0.0030866,           0.0027118,           0.0021059,           0.0021059,           0.0021059
                 388,            0.017836,            0.006813,           0.0080234,             0.99974,                   1,               0.995,             0.86068,            0.012004,           0.0030473,           0.0026827,           0.0020874,           0.0020874,           0.0020874
                 389,            0.018097,           0.0058986,           0.0054876,              0.9992,                   1,               0.995,             0.82378,            0.015473,           0.0032904,           0.0026044,            0.002069,            0.002069,            0.002069
                 390,            0.021575,           0.0080676,           0.0045826,              0.9992,                   1,               0.995,             0.82378,            0.015473,           0.0032904,           0.0026044,           0.0020508,           0.0020508,           0.0020508
                 391,              0.0212,            0.008114,           0.0053221,             0.99842,                   1,               0.995,             0.84076,            0.015694,           0.0032248,           0.0025514,           0.0020327,           0.0020327,           0.0020327
                 392,            0.020723,           0.0073643,           0.0097703,             0.99814,                   1,               0.995,               0.862,            0.012346,           0.0030348,           0.0025232,           0.0020147,           0.0020147,           0.0020147
                 393,            0.019397,           0.0072749,           0.0047693,             0.99831,                   1,               0.995,             0.79312,            0.014891,           0.0032302,           0.0024639,           0.0019969,           0.0019969,           0.0019969
                 394,            0.024031,           0.0069542,           0.0052123,             0.99831,                   1,               0.995,             0.79312,            0.014891,           0.0032302,           0.0024639,           0.0019792,           0.0019792,           0.0019792
                 395,            0.020025,           0.0068095,            0.006003,             0.99833,                   1,               0.995,             0.81472,            0.013376,           0.0030878,           0.0024405,           0.0019617,           0.0019617,           0.0019617
                 396,            0.020399,           0.0070516,           0.0057123,             0.99824,                   1,               0.995,             0.81292,            0.013879,           0.0032624,           0.0024491,           0.0019443,           0.0019443,           0.0019443
                 397,            0.021812,           0.0078281,           0.0045981,             0.99837,                   1,               0.995,             0.84136,            0.013107,           0.0030549,            0.002428,            0.001927,            0.001927,            0.001927
                 398,            0.022518,           0.0087824,            0.006144,             0.99837,                   1,               0.995,             0.84136,            0.013107,           0.0030549,            0.002428,           0.0019099,           0.0019099,           0.0019099
                 399,            0.021896,           0.0076032,           0.0070587,             0.99851,                   1,               0.995,             0.84943,            0.012702,           0.0030399,           0.0024465,           0.0018929,           0.0018929,           0.0018929
                 400,            0.022079,              0.0081,           0.0043008,             0.99854,                   1,               0.995,             0.79367,            0.014622,           0.0033509,            0.002459,           0.0018761,           0.0018761,           0.0018761
                 401,            0.022645,           0.0085185,           0.0046417,             0.99854,                   1,               0.995,             0.86087,            0.011372,           0.0030274,           0.0024345,           0.0018594,           0.0018594,           0.0018594
                 402,            0.020781,           0.0056725,           0.0070163,             0.99854,                   1,               0.995,             0.86087,            0.011372,           0.0030274,           0.0024345,           0.0018429,           0.0018429,           0.0018429
                 403,            0.016277,           0.0067713,           0.0057286,             0.99866,                   1,               0.995,             0.87748,            0.010651,           0.0029595,           0.0024263,           0.0018265,           0.0018265,           0.0018265
                 404,            0.018298,           0.0069743,           0.0064776,             0.99995,                   1,               0.995,             0.84214,            0.010826,           0.0029812,           0.0024501,           0.0018102,           0.0018102,           0.0018102
                 405,            0.019213,           0.0070332,           0.0052047,             0.99996,              0.9755,               0.995,             0.85416,            0.012838,           0.0030783,           0.0027515,           0.0017941,           0.0017941,           0.0017941
                 406,            0.020343,           0.0066627,           0.0039895,             0.99996,              0.9755,               0.995,             0.85416,            0.012838,           0.0030783,           0.0027515,           0.0017781,           0.0017781,           0.0017781
                 407,            0.021088,           0.0074577,           0.0045161,              0.9888,             0.97493,               0.995,             0.83802,            0.014192,           0.0031156,           0.0031354,           0.0017623,           0.0017623,           0.0017623
                 408,            0.021153,           0.0076592,           0.0051053,              0.9997,             0.95102,               0.995,             0.87042,            0.011567,           0.0029986,           0.0035997,           0.0017466,           0.0017466,           0.0017466
                 409,            0.018451,           0.0072729,           0.0054127,             0.99983,             0.95004,               0.995,             0.80788,            0.013913,           0.0031908,           0.0035014,           0.0017311,           0.0017311,           0.0017311
                 410,            0.024532,           0.0083039,           0.0062533,             0.99983,             0.95004,               0.995,             0.80788,            0.013913,           0.0031908,           0.0035014,           0.0017157,           0.0017157,           0.0017157
                 411,            0.021254,           0.0077972,           0.0048135,              0.9962,             0.95019,               0.995,             0.79448,            0.014001,           0.0032127,           0.0033478,           0.0017005,           0.0017005,           0.0017005
                 412,            0.019039,           0.0061314,           0.0037682,             0.97651,             0.97479,               0.995,             0.82651,            0.014201,           0.0031956,           0.0031855,           0.0016854,           0.0016854,           0.0016854
                 413,             0.02092,           0.0068765,           0.0045854,             0.98742,              0.9749,               0.995,             0.85526,            0.011813,           0.0030583,            0.003066,           0.0016705,           0.0016705,           0.0016705
                 414,            0.018558,           0.0073431,           0.0078114,             0.98742,              0.9749,               0.995,             0.85526,            0.011813,           0.0030583,            0.003066,           0.0016558,           0.0016558,           0.0016558
                 415,            0.018154,            0.005708,            0.005069,             0.99242,             0.97494,               0.995,             0.85075,            0.012816,           0.0031453,           0.0029817,           0.0016411,           0.0016411,           0.0016411
                 416,            0.017688,           0.0072918,           0.0040274,             0.99446,             0.97501,               0.995,              0.8568,            0.011919,           0.0030655,           0.0029334,           0.0016267,           0.0016267,           0.0016267
                 417,            0.016785,           0.0057609,            0.004358,             0.98862,               0.975,               0.995,              0.8395,            0.012201,           0.0030907,           0.0030275,           0.0016123,           0.0016123,           0.0016123
                 418,            0.019458,           0.0065311,           0.0050818,             0.98862,               0.975,               0.995,              0.8395,            0.012201,           0.0030907,           0.0030275,           0.0015982,           0.0015982,           0.0015982
                 419,            0.020331,           0.0059228,            0.005566,             0.99415,               0.975,               0.995,             0.84211,            0.011673,           0.0030358,           0.0028977,           0.0015842,           0.0015842,           0.0015842
                 420,            0.018378,            0.007636,           0.0064122,             0.99637,             0.97504,               0.995,             0.85188,              0.0114,           0.0029491,           0.0028179,           0.0015703,           0.0015703,           0.0015703
                 421,            0.017767,           0.0073126,           0.0076477,             0.97589,             0.97503,               0.995,             0.83752,            0.011123,           0.0030307,           0.0032073,           0.0015566,           0.0015566,           0.0015566
                 422,            0.021356,           0.0068989,           0.0041021,             0.97589,             0.97503,               0.995,             0.83752,            0.011123,           0.0030307,           0.0032073,           0.0015431,           0.0015431,           0.0015431
                 423,            0.017262,           0.0070149,           0.0049152,             0.98854,             0.97484,               0.995,             0.83279,             0.01124,           0.0030198,           0.0030518,           0.0015297,           0.0015297,           0.0015297
                 424,            0.017943,           0.0078733,           0.0044365,             0.99407,             0.97503,               0.995,             0.85566,            0.011046,           0.0029693,             0.00295,           0.0015165,           0.0015165,           0.0015165
                 425,            0.017339,           0.0073744,           0.0053653,             0.99886,             0.97502,               0.995,             0.84136,            0.011639,           0.0031045,           0.0026751,           0.0015034,           0.0015034,           0.0015034
                 426,            0.021177,           0.0069803,            0.004263,             0.99886,             0.97502,               0.995,             0.84136,            0.011639,           0.0031045,           0.0026751,           0.0014905,           0.0014905,           0.0014905
                 427,            0.017739,           0.0076287,           0.0050744,             0.99397,                   1,               0.995,             0.83332,            0.011746,           0.0031006,           0.0023545,           0.0014777,           0.0014777,           0.0014777
                 428,            0.017207,           0.0072843,           0.0047276,             0.99977,                   1,               0.995,             0.85682,            0.010714,           0.0029939,           0.0022396,           0.0014651,           0.0014651,           0.0014651
                 429,            0.015527,           0.0068692,           0.0074299,              0.9999,                   1,               0.995,             0.85792,            0.010167,           0.0029578,           0.0022473,           0.0014527,           0.0014527,           0.0014527
                 430,            0.016735,           0.0088793,           0.0047994,              0.9999,                   1,               0.995,             0.85792,            0.010167,           0.0029578,           0.0022473,           0.0014404,           0.0014404,           0.0014404
                 431,            0.016556,           0.0055892,            0.004788,              0.9998,                   1,               0.995,             0.85452,            0.010079,           0.0029311,           0.0022773,           0.0014283,           0.0014283,           0.0014283
                 432,            0.015388,           0.0061769,           0.0058841,             0.99972,                   1,               0.995,             0.86098,            0.010422,           0.0029468,           0.0022503,           0.0014163,           0.0014163,           0.0014163
                 433,            0.015455,           0.0065889,           0.0037184,             0.99951,                   1,               0.995,             0.86138,            0.010317,           0.0029776,           0.0022302,           0.0014045,           0.0014045,           0.0014045
                 434,            0.018237,           0.0069028,           0.0031253,             0.99951,                   1,               0.995,             0.86138,            0.010317,           0.0029776,           0.0022302,           0.0013929,           0.0013929,           0.0013929
                 435,            0.016496,           0.0070658,           0.0045814,             0.99938,                   1,               0.995,             0.85354,            0.010559,           0.0029769,           0.0022186,           0.0013814,           0.0013814,           0.0013814
                 436,            0.017786,           0.0059209,           0.0058634,             0.99921,                   1,               0.995,             0.86388,            0.010132,           0.0029027,           0.0021952,           0.0013701,           0.0013701,           0.0013701
                 437,            0.017656,           0.0058956,           0.0035504,             0.99925,                   1,               0.995,             0.83515,            0.012372,           0.0030561,           0.0021759,            0.001359,            0.001359,            0.001359
                 438,            0.019746,           0.0072404,           0.0046444,             0.99925,                   1,               0.995,             0.83515,            0.012372,           0.0030561,           0.0021759,            0.001348,            0.001348,            0.001348
                 439,            0.015891,           0.0072912,           0.0041813,             0.99928,                   1,               0.995,             0.83657,            0.012386,           0.0030445,           0.0021702,           0.0013372,           0.0013372,           0.0013372
                 440,            0.017015,           0.0070183,           0.0067078,             0.99576,             0.99997,               0.995,             0.86014,           0.0094543,           0.0028804,           0.0023625,           0.0013265,           0.0013265,           0.0013265
                 441,            0.016444,           0.0071833,           0.0036072,             0.99644,               0.975,               0.995,             0.85843,           0.0097787,           0.0028757,           0.0027758,            0.001316,            0.001316,            0.001316
                 442,            0.018982,           0.0070437,           0.0093363,             0.99644,               0.975,               0.995,             0.85843,           0.0097787,           0.0028757,           0.0027758,           0.0013057,           0.0013057,           0.0013057
                 443,            0.016121,           0.0068819,           0.0046086,             0.97804,             0.97503,               0.995,             0.86035,            0.009329,           0.0028794,           0.0033962,           0.0012955,           0.0012955,           0.0012955
                 444,             0.01651,           0.0068284,           0.0050342,             0.95391,             0.97497,               0.995,             0.85949,           0.0086525,           0.0028365,           0.0043715,           0.0012855,           0.0012855,           0.0012855
                 445,            0.016392,           0.0069285,           0.0034793,             0.91671,             0.99396,             0.99381,             0.86176,           0.0091623,           0.0028446,           0.0051729,           0.0012757,           0.0012757,           0.0012757
                 446,            0.016726,           0.0059903,           0.0034531,             0.91671,             0.99396,             0.99381,             0.86176,           0.0091623,           0.0028446,           0.0051729,            0.001266,            0.001266,            0.001266
                 447,            0.017129,           0.0065887,           0.0057772,             0.91669,             0.98506,             0.99143,             0.85136,           0.0097515,           0.0028782,           0.0058532,           0.0012565,           0.0012565,           0.0012565
                 448,            0.016578,           0.0062974,           0.0037556,             0.91669,             0.94586,             0.99143,             0.86848,           0.0091334,           0.0028326,           0.0069405,           0.0012472,           0.0012472,           0.0012472
                 449,            0.016882,           0.0055749,           0.0042646,              0.9167,              0.9483,             0.99023,             0.86539,           0.0089746,           0.0027842,           0.0068405,           0.0012381,           0.0012381,           0.0012381
                 450,            0.016322,           0.0068563,           0.0067546,              0.9167,              0.9483,             0.99023,             0.86539,           0.0089746,           0.0027842,           0.0068405,           0.0012291,           0.0012291,           0.0012291
                 451,             0.01477,           0.0061192,           0.0041461,             0.91668,             0.95891,             0.99023,             0.86784,           0.0091646,           0.0027828,           0.0065481,           0.0012202,           0.0012202,           0.0012202
                 452,            0.014384,           0.0067174,           0.0043572,             0.91669,             0.96174,             0.99023,              0.8544,           0.0091598,           0.0027576,           0.0063108,           0.0012116,           0.0012116,           0.0012116
                 453,            0.016291,           0.0065672,           0.0045968,             0.91668,             0.96485,             0.98898,             0.85358,           0.0096121,           0.0027826,           0.0060313,           0.0012031,           0.0012031,           0.0012031
                 454,            0.015752,           0.0067335,           0.0054071,             0.91668,             0.96485,             0.98898,             0.85358,           0.0096121,           0.0027826,           0.0060313,           0.0011948,           0.0011948,           0.0011948
                 455,             0.01641,           0.0058927,           0.0062985,             0.93475,             0.97393,             0.99262,             0.85918,           0.0096568,           0.0027957,           0.0044028,           0.0011867,           0.0011867,           0.0011867
                 456,            0.015471,           0.0063837,            0.003581,             0.93481,             0.99427,               0.995,             0.86399,           0.0092537,           0.0027729,           0.0036829,           0.0011787,           0.0011787,           0.0011787
                 457,            0.015066,           0.0073887,           0.0039363,             0.93481,             0.99777,               0.995,             0.85638,           0.0093439,           0.0027865,           0.0034784,           0.0011709,           0.0011709,           0.0011709
                 458,            0.014072,           0.0069064,           0.0051177,             0.93481,             0.99777,               0.995,             0.85638,           0.0093439,           0.0027865,           0.0034784,           0.0011632,           0.0011632,           0.0011632
                 459,            0.015541,           0.0076662,           0.0049592,             0.96532,             0.97503,               0.995,             0.85771,           0.0091823,           0.0027601,           0.0032328,           0.0011558,           0.0011558,           0.0011558
                 460,            0.014515,           0.0055392,           0.0038198,             0.97393,             0.97502,               0.995,             0.84802,           0.0093515,           0.0028172,           0.0029667,           0.0011485,           0.0011485,           0.0011485
                 461,            0.016425,           0.0060525,           0.0043283,             0.97374,             0.97502,               0.995,             0.86277,           0.0095405,           0.0027746,           0.0029296,           0.0011414,           0.0011414,           0.0011414
                 462,            0.016875,           0.0069574,             0.00682,             0.97374,             0.97502,               0.995,             0.86277,           0.0095405,           0.0027746,           0.0029296,           0.0011344,           0.0011344,           0.0011344
                 463,            0.017103,           0.0068284,           0.0045931,             0.95986,             0.99193,               0.995,             0.84187,              0.0104,           0.0028765,            0.002802,           0.0011277,           0.0011277,           0.0011277
                 464,            0.016389,           0.0061913,           0.0067104,             0.98412,             0.97501,               0.995,             0.86205,           0.0093175,           0.0028002,           0.0026405,           0.0011211,           0.0011211,           0.0011211
                 465,            0.015613,           0.0072734,           0.0041937,             0.98468,             0.97483,               0.995,             0.85588,            0.010116,           0.0028509,           0.0026104,           0.0011146,           0.0011146,           0.0011146
                 466,            0.015025,           0.0064687,           0.0062419,             0.98468,             0.97483,               0.995,             0.85588,            0.010116,           0.0028509,           0.0026104,           0.0011084,           0.0011084,           0.0011084
                 467,            0.017993,           0.0063725,           0.0056193,              0.9954,             0.97506,               0.995,             0.83866,            0.011119,            0.002931,           0.0023459,           0.0011023,           0.0011023,           0.0011023
                 468,            0.018349,           0.0062357,           0.0039924,             0.97544,             0.99994,               0.995,             0.86016,           0.0096081,           0.0027969,            0.002228,           0.0010964,           0.0010964,           0.0010964
                 469,            0.016662,           0.0070125,           0.0034524,             0.98308,             0.99998,               0.995,             0.83652,            0.010312,           0.0028721,            0.002169,           0.0010907,           0.0010907,           0.0010907
                 470,            0.017922,            0.006143,           0.0062399,             0.98308,             0.99998,               0.995,             0.83652,            0.010312,           0.0028721,            0.002169,           0.0010851,           0.0010851,           0.0010851
                 471,            0.016542,           0.0056276,           0.0036265,             0.98954,                   1,               0.995,             0.85151,            0.010073,           0.0028026,           0.0021145,           0.0010797,           0.0010797,           0.0010797
                 472,            0.014846,           0.0055114,           0.0048224,             0.99458,                   1,               0.995,             0.88082,           0.0097004,           0.0027491,           0.0020369,           0.0010745,           0.0010745,           0.0010745
                 473,            0.015491,           0.0068875,            0.005759,               0.989,                   1,               0.995,             0.84376,             0.00948,           0.0027449,           0.0021195,           0.0010695,           0.0010695,           0.0010695
                 474,            0.017226,           0.0072996,            0.003832,               0.989,                   1,               0.995,             0.84376,             0.00948,           0.0027449,           0.0021195,           0.0010646,           0.0010646,           0.0010646
                 475,            0.017497,           0.0061691,           0.0028926,             0.98438,                   1,               0.995,             0.85028,            0.010193,           0.0027824,           0.0021741,           0.0010599,           0.0010599,           0.0010599
                 476,            0.018426,           0.0080367,           0.0056488,             0.98927,                   1,               0.995,             0.87364,            0.010629,           0.0027849,           0.0021308,           0.0010554,           0.0010554,           0.0010554
                 477,            0.016549,           0.0063253,           0.0035109,             0.99565,                   1,               0.995,             0.86646,           0.0094069,           0.0027421,           0.0020401,           0.0010511,           0.0010511,           0.0010511
                 478,            0.017238,           0.0072384,           0.0052014,             0.99565,                   1,               0.995,             0.86646,           0.0094069,           0.0027421,           0.0020401,           0.0010469,           0.0010469,           0.0010469
                 479,             0.01632,           0.0058372,           0.0044616,             0.99618,             0.99998,               0.995,             0.86877,           0.0091031,           0.0027422,           0.0020542,           0.0010429,           0.0010429,           0.0010429
